Feature	Portuguese	Nheengatu
ID_KDG	0.0	0.0
ID_KDI	0.0	0.0
ID_KDK	0.0	0.0
ID_KDL	0.0	0.0
ID_KDN	0.0	0.0
ID_KDP	0.0	0.0
ID_KDQ	0.0	0.0
ID_KDT	0.0	0.0
ID_KDU	0.0	0.0
ID_KDV	0.0	0.0
ID_KDW	0.0	0.0
ID_KDX	0.0	0.0
ID_KDY	0.0	0.0
ID_KDZ	0.0	0.0
ID_KEA	0.0	0.0
ID_KEB	0.0	0.0
ID_KEC	0.0	0.0
ID_KED	0.0	0.0
ID_KEF	0.0	0.0
ID_KEG	0.0	0.0
ID_KEH	0.0	0.0
ID_KEJ	0.0	0.0
ID_KEM	0.0	0.0
ID_KEO	0.0	0.0
ID_KEP	0.0	0.0
ID_KEQ	0.0	0.0
ID_KES	0.0	0.0
ID_KEU	0.0	0.0
ID_KEV	0.0	0.0
ID_KEW	0.0	0.0
ID_KEY	0.0	0.0
ID_KEZ	0.0	0.0
ID_KFG	0.0	0.0
ID_KFH	0.0	0.0
ID_KFJ	0.0	0.0
ID_KFL	0.0	0.0
ID_KFM	0.0	0.0
ID_KFN	0.0	0.0
ID_KFO	0.0	0.0
ID_KFP	0.0	0.0
ID_KFR	0.0	0.0
ID_KFS	0.0	0.0
ID_KFT	0.0	0.0
ID_KFU	0.0	0.0
ID_KFV	0.0	0.0
ID_KFW	0.0	0.0
ID_KFX	0.0	0.0
ID_KGA	0.0	0.0
ID_KGB	0.0	0.0
ID_KGC	0.0	0.0
ID_KGD	0.0	0.0
ID_KGF	0.0	0.0
ID_KGI	0.0	0.0
ID_KGL	0.0	0.0
ID_KGN	0.0	0.0
ID_KGT	0.0	0.0
ID_KGU	0.0	0.0
ID_KGV	0.0	0.0
ID_KGX	0.0	0.0
ID_KHF	0.0	0.0
ID_KHH	0.0	0.0
ID_KHJ	0.0	0.0
ID_KHN	0.0	0.0
ID_KHO	0.0	0.0
ID_KHP	0.0	0.0
ID_KHS	0.0	0.0
ID_KHT	0.0	0.0
ID_KHU	0.0	0.0
ID_KHX	0.0	0.0
ID_KHY	0.0	0.0
ID_KHZ	0.0	0.0
ID_KIB	0.0	0.0
ID_KID	0.0	0.0
ID_KIE	0.0	0.0
ID_KIF	0.0	0.0
ID_KIH	0.0	0.0
ID_KIL	0.0	0.0
ID_KIP	0.0	0.0
ID_KIQ	0.0	0.0
ID_KIS	0.0	0.0
ID_KIT	0.0	0.0
ID_KIU	0.0	0.0
ID_KIV	0.0	0.0
ID_KIX	0.0	0.0
ID_KIZ	0.0	0.0
ID_KJA	0.0	0.0
ID_KJI	0.0	0.0
ID_KJK	0.0	0.0
ID_KJL	0.0	0.0
ID_KJM	0.0	0.0
ID_KJO	0.0	0.0
ID_KJR	0.0	0.0
ID_KJT	0.0	0.0
ID_KJX	0.0	0.0
ID_KJY	0.0	0.0
ID_KJZ	0.0	0.0
ID_KKA	0.0	0.0
ID_KKB	0.0	0.0
ID_KKC	0.0	0.0
ID_KKD	0.0	0.0
ID_KKE	0.0	0.0
ID_KKF	0.0	0.0
ID_KKG	0.0	0.0
ID_KKM	0.0	0.0
ID_KKO	0.0	0.0
ID_KKP	0.0	0.0
ID_KKQ	0.0	0.0
ID_KKR	0.0	0.0
ID_KKS	0.0	0.0
ID_KKT	0.0	0.0
ID_KKU	0.0	0.0
ID_KKV	0.0	0.0
ID_KKX	0.0	0.0
ID_KKZ	0.0	0.0
ID_KLC	0.0	0.0
ID_KLF	0.0	0.0
ID_KLG	0.0	0.0
ID_KLH	0.0	0.0
ID_KLI	0.0	0.0
ID_KLK	0.0	0.0
ID_KLL	0.0	0.0
ID_KLM	0.0	0.0
ID_KLO	0.0	0.0
ID_KLP	0.0	0.0
ID_KLT	0.0	0.0
ID_KLV	0.0	0.0
ID_KLW	0.0	0.0
ID_KLX	0.0	0.0
ID_KLY	0.0	0.0
ID_KLZ	0.0	0.0
ID_KMB	0.0	0.0
ID_KMC	0.0	0.0
ID_KMD	0.0	0.0
ID_KME	0.0	0.0
ID_KMF	0.0	0.0
ID_KMI	0.0	0.0
ID_KMK	0.0	0.0
ID_KML	0.0	0.0
ID_KMM	0.0	0.0
ID_KMP	0.0	0.0
ID_KMQ	0.0	0.0
ID_KMU	0.0	0.0
ID_KMV	0.0	0.0
ID_KMX	0.0	0.0
ID_KMY	0.0	0.0
ID_KNB	0.0	0.0
ID_KND	0.0	0.0
ID_KNI	0.0	0.0
ID_KNL	0.0	0.0
ID_KNO	0.0	0.0
ID_KNP	0.0	0.0
ID_KNQ	0.0	0.0
ID_KNR	0.0	0.0
ID_KNS	0.0	0.0
ID_KNU	0.0	0.0
ID_KNV	0.0	0.0
ID_KNX	0.0	0.0
ID_KNZ	0.0	0.0
ID_KOA	0.0	0.0
ID_KOC	0.0	0.0
ID_KOD	0.0	0.0
ID_KOF	0.0	0.0
ID_KOL	0.0	0.0
ID_KOO	0.0	0.0
ID_KOP	0.0	0.0
ID_KOQ	0.0	0.0
ID_KOU	0.0	0.0
ID_KOV	0.0	0.0
ID_KOW	0.0	0.0
ID_KOZ	0.0	0.0
ID_KPA	0.0	0.0
ID_KPB	0.0	0.0
ID_KPD	0.0	0.0
ID_KPF	0.0	0.0
ID_KPH	0.0	0.0
ID_KPI	0.0	0.0
ID_KPL	0.0	0.0
ID_KPN	0.0	0.0
ID_KPP	0.0	0.0
ID_KPQ	0.0	0.0
ID_KPU	0.0	0.0
ID_KQA	0.0	0.0
ID_KQB	0.0	0.0
ID_KQC	0.0	0.0
ID_KQD	0.0	0.0
ID_KQE	0.0	0.0
ID_KQF	0.0	0.0
ID_KQG	0.0	0.0
ID_KQJ	0.0	0.0
ID_KQK	0.0	0.0
ID_KQL	0.0	0.0
ID_KQM	0.0	0.0
ID_KQN	0.0	0.0
ID_KQO	0.0	0.0
ID_KQP	0.0	0.0
ID_KQR	0.0	0.0
ID_KQT	0.0	0.0
ID_KQU	0.0	0.0
ID_KQV	0.0	0.0
ID_KQW	0.0	0.0
ID_KQX	0.0	0.0
ID_KRA	0.0	0.0
ID_KRB	0.0	0.0
ID_KRD	0.0	0.0
ID_KRF	0.0	0.0
ID_KRH	0.0	0.0
ID_KRJ	0.0	0.0
ID_KRM	0.0	0.0
ID_KRN	0.0	0.0
ID_KRP	0.0	0.0
ID_KRR	0.0	0.0
ID_KRT	0.0	0.0
ID_KRV	0.0	0.0
ID_KRW	0.0	0.0
ID_KRX	0.0	0.0
ID_KRZ	0.0	0.0
ID_KSA	0.0	0.0
ID_KSC	0.0	0.0
ID_KSE	0.0	0.0
ID_KSG	0.0	0.0
ID_KSJ	0.0	0.0
ID_KSK	0.0	0.0
ID_KSL	0.0	0.0
ID_KSM	0.0	0.0
ID_KSN	0.0	0.0
ID_KSP	0.0	0.0
ID_KSR	0.0	0.0
ID_KSU	0.0	0.0
ID_KSV	0.0	0.0
ID_KSY	0.0	0.0
ID_KSZ	0.0	0.0
ID_KTA	0.0	0.0
ID_KTB	0.0	0.0
ID_KTC	0.0	0.0
ID_KTE	0.0	0.0
ID_KTF	0.0	0.0
ID_KTH	0.0	0.0
ID_KTI	0.0	0.0
ID_KTJ	0.0	0.0
ID_KTK	0.0	0.0
ID_KTL	0.0	0.0
ID_KTM	0.0	0.0
ID_KTP	0.0	0.0
ID_KTQ	0.0	0.0
ID_KTR	0.0	0.0
ID_KTS	0.0	0.0
ID_KTT	0.0	0.0
ID_KTY	0.0	0.0
ID_KUA	0.0	0.0
ID_KUB	0.0	0.0
ID_KUC	0.0	0.0
ID_KUD	0.0	0.0
ID_KUF	0.0	0.0
ID_KUG	0.0	0.0
ID_KUH	0.0	0.0
ID_KUK	0.0	0.0
ID_KUL	0.0	0.0
ID_KUO	0.0	0.0
ID_KUV	0.0	0.0
ID_KUW	0.0	0.0
ID_KUX	0.0	0.0
ID_KVB	0.0	0.0
ID_KVC	0.0	0.0
ID_KVE	0.0	0.0
ID_KVF	0.0	0.0
ID_KVH	0.0	0.0
ID_KVI	0.0	0.0
ID_KVJ	0.0	0.0
ID_KVL	0.0	0.0
ID_KVM	0.0	0.0
ID_KVP	0.0	0.0
ID_KVQ	0.0	0.0
ID_KVR	0.0	0.0
ID_KVU	0.0	0.0
ID_KVX	0.0	0.0
ID_KVY	0.0	0.0
ID_KVZ	0.0	0.0
ID_KWB	0.0	0.0
ID_KWC	0.0	0.0
ID_KWF	0.0	0.0
ID_KWG	0.0	0.0
ID_KWH	0.0	0.0
ID_KWJ	0.0	0.0
ID_KWL	0.0	0.0
ID_KWM	0.0	0.0
ID_KWP	0.0	0.0
ID_KWR	0.0	0.0
ID_KWS	0.0	0.0
ID_KWT	0.0	0.0
ID_KWU	0.0	0.0
ID_KWV	0.0	0.0
ID_KWW	0.0	0.0
ID_KWX	0.0	0.0
ID_KWZ	0.0	0.0
ID_KXB	0.0	0.0
ID_KXC	0.0	0.0
ID_KXD	0.0	0.0
ID_KXF	0.0	0.0
ID_KXH	0.0	0.0
ID_KXI	0.0	0.0
ID_KXJ	0.0	0.0
ID_KXK	0.0	0.0
ID_KXL	0.0	0.0
ID_KXM	0.0	0.0
ID_KXN	0.0	0.0
ID_KXP	0.0	0.0
ID_KXQ	0.0	0.0
ID_KXR	0.0	0.0
ID_KXS	0.0	0.0
ID_KXT	0.0	0.0
ID_KXW	0.0	0.0
ID_KXX	0.0	0.0
ID_KXY	0.0	0.0
ID_KXZ	0.0	0.0
ID_KYA	0.0	0.0
ID_KYB	0.0	0.0
ID_KYD	0.0	0.0
ID_KYE	0.0	0.0
ID_KYF	0.0	0.0
ID_KYG	0.0	0.0
ID_KYI	0.0	0.0
ID_KYK	0.0	0.0
ID_KYN	0.0	0.0
ID_KYO	0.0	0.0
ID_KYT	0.0	0.0
ID_KYU	0.0	0.0
ID_KYW	0.0	0.0
ID_KYY	0.0	0.0
ID_KZB	0.0	0.0
ID_KZC	0.0	0.0
ID_KZD	0.0	0.0
ID_KZE	0.0	0.0
ID_KZG	0.0	0.0
ID_KZK	0.0	0.0
ID_KZL	0.0	0.0
ID_KZM	0.0	0.0
ID_KZN	0.0	0.0
ID_KZO	0.0	0.0
ID_KZP	0.0	0.0
ID_KZQ	0.0	0.0
ID_KZS	0.0	0.0
ID_KZT	0.0	0.0
ID_KZU	0.0	0.0
ID_KZV	0.0	0.0
ID_KZX	0.0	0.0
ID_KZY	0.0	0.0
ID_KZZ	0.0	0.0
ID_LAA	0.0	0.0
ID_LAI	0.0	0.0
ID_LAK	0.0	0.0
ID_LAN	0.0	0.0
ID_LAP	0.0	0.0
ID_LAQ	0.0	0.0
ID_LAR	0.0	0.0
ID_LBB	0.0	0.0
ID_LBI	0.0	0.0
ID_LBK	0.0	0.0
ID_LBM	0.0	0.0
ID_LBN	0.0	0.0
ID_LBQ	0.0	0.0
ID_LBR	0.0	0.0
ID_LBS	0.0	0.0
ID_LBV	0.0	0.0
ID_LBW	0.0	0.0
ID_LBX	0.0	0.0
ID_LCC	0.0	0.0
ID_LCD	0.0	0.0
ID_LCE	0.0	0.0
ID_LCF	0.0	0.0
ID_LCL	0.0	0.0
ID_LCP	0.0	0.0
ID_LCQ	0.0	0.0
ID_LCS	0.0	0.0
ID_LDB	0.0	0.0
ID_LDD	0.0	0.0
ID_LDG	0.0	0.0
ID_LDH	0.0	0.0
ID_LDI	0.0	0.0
ID_LDJ	0.0	0.0
ID_LDK	0.0	0.0
ID_LDL	0.0	0.0
ID_LDM	0.0	0.0
ID_LDO	0.0	0.0
ID_LDP	0.0	0.0
ID_LDQ	0.0	0.0
ID_LEB	0.0	0.0
ID_LEH	0.0	0.0
ID_LEI	0.0	0.0
ID_LEJ	0.0	0.0
ID_LEK	0.0	0.0
ID_LEL	0.0	0.0
ID_LEO	0.0	0.0
ID_LEQ	0.0	0.0
ID_LER	0.0	0.0
ID_LET	0.0	0.0
ID_LEV	0.0	0.0
ID_LEY	0.0	0.0
ID_LFA	0.0	0.0
ID_LFN	0.0	0.0
ID_LGA	0.0	0.0
ID_LGB	0.0	0.0
ID_LGH	0.0	0.0
ID_LGI	0.0	0.0
ID_LGK	0.0	0.0
ID_LGL	0.0	0.0
ID_LGN	0.0	0.0
ID_LGQ	0.0	0.0
ID_LGR	0.0	0.0
ID_LGT	0.0	0.0
ID_LGZ	0.0	0.0
ID_LHH	0.0	0.0
ID_LHI	0.0	0.0
ID_LHL	0.0	0.0
ID_LHN	0.0	0.0
ID_LHP	0.0	0.0
ID_LHS	0.0	0.0
ID_LHT	0.0	0.0
ID_LIB	0.0	0.0
ID_LID	0.0	0.0
ID_LIE	0.0	0.0
ID_LIH	0.0	0.0
ID_LIK	0.0	0.0
ID_LIM	0.0	0.0
ID_LIO	0.0	0.0
ID_LIP	0.0	0.0
ID_LIQ	0.0	0.0
ID_LIR	0.0	0.0
ID_LIU	0.0	0.0
ID_LIW	0.0	0.0
ID_LIX	0.0	0.0
ID_LIZ	0.0	0.0
ID_LJE	0.0	0.0
ID_LJI	0.0	0.0
ID_LJL	0.0	0.0
ID_LJX	0.0	0.0
ID_LKA	0.0	0.0
ID_LKB	0.0	0.0
ID_LKC	0.0	0.0
ID_LKD	0.0	0.0
ID_LKE	0.0	0.0
ID_LKH	0.0	0.0
ID_LKI	0.0	0.0
ID_LKJ	0.0	0.0
ID_LKL	0.0	0.0
ID_LKM	0.0	0.0
ID_LKN	0.0	0.0
ID_LKO	0.0	0.0
ID_LKS	0.0	0.0
ID_LKY	0.0	0.0
ID_LLA	0.0	0.0
ID_LLB	0.0	0.0
ID_LLC	0.0	0.0
ID_LLE	0.0	0.0
ID_LLF	0.0	0.0
ID_LLG	0.0	0.0
ID_LLH	0.0	0.0
ID_LLI	0.0	0.0
ID_LLK	0.0	0.0
ID_LLL	0.0	0.0
ID_LLM	0.0	0.0
ID_LLQ	0.0	0.0
ID_LLS	0.0	0.0
ID_LLX	0.0	0.0
ID_LLY	0.0	0.0
ID_LMA	0.0	0.0
ID_LMB	0.0	0.0
ID_LMD	0.0	0.0
ID_LMF	0.0	0.0
ID_LMG	0.0	0.0
ID_LMI	0.0	0.0
ID_LMJ	0.0	0.0
ID_LMK	0.0	0.0
ID_LMO	0.0	0.0
ID_LMQ	0.0	0.0
ID_LMR	0.0	0.0
ID_LMV	0.0	0.0
ID_LMX	0.0	0.0
ID_LMY	0.0	0.0
ID_LMZ	0.0	0.0
ID_LNA	0.0	0.0
ID_LNH	0.0	0.0
ID_LNI	0.0	0.0
ID_LNL	0.0	0.0
ID_LNM	0.0	0.0
ID_LNN	0.0	0.0
ID_LNO	0.0	0.0
ID_LNU	0.0	0.0
ID_LOA	0.0	0.0
ID_LOC	0.0	0.0
ID_LOE	0.0	0.0
ID_LOF	0.0	0.0
ID_LOH	0.0	0.0
ID_LOI	0.0	0.0
ID_LON	0.0	0.0
ID_LOO	0.0	0.0
ID_LOP	0.0	0.0
ID_LOQ	0.0	0.0
ID_LOT	0.0	0.0
ID_LOU	0.0	0.0
ID_LOW	0.0	0.0
ID_LOX	0.0	0.0
ID_LPA	0.0	0.0
ID_LPE	0.0	0.0
ID_LPN	0.0	0.0
ID_LPO	0.0	0.0
ID_LPX	0.0	0.0
ID_LRA	0.0	0.0
ID_LRE	0.0	0.0
ID_LRI	0.0	0.0
ID_LRL	0.0	0.0
ID_LRM	0.0	0.0
ID_LRN	0.0	0.0
ID_LRO	0.0	0.0
ID_LRR	0.0	0.0
ID_LRT	0.0	0.0
ID_LRV	0.0	0.0
ID_LRZ	0.0	0.0
ID_LSA	0.0	0.0
ID_LSD	0.0	0.0
ID_LSE	0.0	0.0
ID_LSG	0.0	0.0
ID_LSH	0.0	0.0
ID_LSI	0.0	0.0
ID_LSL	0.0	0.0
ID_LSM	0.0	0.0
ID_LSP	0.0	0.0
ID_LSR	0.0	0.0
ID_LSS	0.0	0.0
ID_LST	0.0	0.0
ID_LSY	0.0	0.0
ID_LTC	0.0	0.0
ID_LTO	0.0	0.0
ID_LTS	0.0	0.0
ID_LTU	0.0	0.0
ID_LUC	0.0	0.0
ID_LUD	0.0	0.0
ID_LUF	0.0	0.0
ID_LUJ	0.0	0.0
ID_LUK	0.0	0.0
ID_LUM	0.0	0.0
ID_LUP	0.0	0.0
ID_LUQ	0.0	0.0
ID_LUV	0.0	0.0
ID_LUW	0.0	0.0
ID_LUZ	0.0	0.0
ID_LVA	0.0	0.0
ID_LVU	0.0	0.0
ID_LWA	0.0	0.0
ID_LWE	0.0	0.0
ID_LWH	0.0	0.0
ID_LWL	0.0	0.0
ID_LWM	0.0	0.0
ID_LWT	0.0	0.0
ID_LWU	0.0	0.0
ID_LXU	0.0	0.0
ID_LYA	0.0	0.0
ID_LYG	0.0	0.0
ID_LYN	0.0	0.0
ID_LZH	0.0	0.0
ID_LZL	0.0	0.0
ID_LZN	0.0	0.0
ID_MAA	0.0	0.0
ID_MAB	0.0	0.0
ID_MAE	0.0	0.0
ID_MAF	0.0	0.0
ID_MAJ	0.0	0.0
ID_MAM	0.0	0.0
ID_MAT	0.0	0.0
ID_MAX	0.0	0.0
ID_MBA	0.0	0.0
ID_MBD	0.0	0.0
ID_MBF	0.0	0.0
ID_MBH	0.0	0.0
ID_MBI	0.0	0.0
ID_MBK	0.0	0.0
ID_MBM	0.0	0.0
ID_MBS	0.0	0.0
ID_MBU	0.0	0.0
ID_MBV	0.0	0.0
ID_MBX	0.0	0.0
ID_MBY	0.0	0.0
ID_MBZ	0.0	0.0
ID_MCC	0.0	0.0
ID_MCE	0.0	0.0
ID_MCI	0.0	0.0
ID_MCJ	0.0	0.0
ID_MCK	0.0	0.0
ID_MCL	0.0	0.0
ID_MCQ	0.0	0.0
ID_MCV	0.0	0.0
ID_MCW	0.0	0.0
ID_MCX	0.0	0.0
ID_MCY	0.0	0.0
ID_MCZ	0.0	0.0
ID_MDB	0.0	0.0
ID_MDC	0.0	0.0
ID_MDG	0.0	0.0
ID_MDK	0.0	0.0
ID_MDL	0.0	0.0
ID_MDN	0.0	0.0
ID_MDP	0.0	0.0
ID_MDS	0.0	0.0
ID_MDU	0.0	0.0
ID_MDV	0.0	0.0
ID_MDZ	0.0	0.0
ID_MEA	0.0	0.0
ID_MEB	0.0	0.0
ID_MED	0.0	0.0
ID_MEE	0.0	0.0
ID_MEF	0.0	0.0
ID_MEH	0.0	0.0
ID_MEM	0.0	0.0
ID_MEO	0.0	0.0
ID_MEQ	0.0	0.0
ID_MER	0.0	0.0
ID_MES	0.0	0.0
ID_MET	0.0	0.0
ID_MEW	0.0	0.0
ID_MFA	0.0	0.0
ID_MFB	0.0	0.0
ID_MFD	0.0	0.0
ID_MFG	0.0	0.0
ID_MFH	0.0	0.0
ID_MFJ	0.0	0.0
ID_MFK	0.0	0.0
ID_MFL	0.0	0.0
ID_MFM	0.0	0.0
ID_MFO	0.0	0.0
ID_MFP	0.0	0.0
ID_MFQ	0.0	0.0
ID_MFS	0.0	0.0
ID_MFT	0.0	0.0
ID_MFU	0.0	0.0
ID_MFW	0.0	0.0
ID_MFX	0.0	0.0
ID_MFZ	0.0	0.0
ID_MGB	0.0	0.0
ID_MGC	0.0	0.0
ID_MGG	0.0	0.0
ID_MGI	0.0	0.0
ID_MGJ	0.0	0.0
ID_MGK	0.0	0.0
ID_MGM	0.0	0.0
ID_MGN	0.0	0.0
ID_MGQ	0.0	0.0
ID_MGS	0.0	0.0
ID_MGT	0.0	0.0
ID_MGV	0.0	0.0
ID_MGY	0.0	0.0
ID_MGZ	0.0	0.0
ID_MHA	0.0	0.0
ID_MHB	0.0	0.0
ID_MHC	0.0	0.0
ID_MHF	0.0	0.0
ID_MHG	0.0	0.0
ID_MHL	0.0	0.0
ID_MHM	0.0	0.0
ID_MHN	0.0	0.0
ID_MHO	0.0	0.0
ID_MHP	0.0	0.0
ID_MHT	0.0	0.0
ID_MHW	0.0	0.0
ID_MII	0.0	0.0
ID_MIJ	0.0	0.0
ID_MIP	0.0	0.0
ID_MIR	0.0	0.0
ID_MIT	0.0	0.0
ID_MIU	0.0	0.0
ID_MIW	0.0	0.0
ID_MIX	0.0	0.0
ID_MJE	0.0	0.0
ID_MJH	0.0	0.0
ID_MJJ	0.0	0.0
ID_MJL	0.0	0.0
ID_MJM	0.0	0.0
ID_MJN	0.0	0.0
ID_MJO	0.0	0.0
ID_MJP	0.0	0.0
ID_MJQ	0.0	0.0
ID_MJR	0.0	0.0
ID_MJS	0.0	0.0
ID_MJU	0.0	0.0
ID_MJV	0.0	0.0
ID_MJX	0.0	0.0
ID_MJY	0.0	0.0
ID_MJZ	0.0	0.0
ID_MKA	0.0	0.0
ID_MKB	0.0	0.0
ID_MKC	0.0	0.0
ID_MKG	0.0	0.0
ID_MKI	0.0	0.0
ID_MKK	0.0	0.0
ID_MKL	0.0	0.0
ID_MKM	0.0	0.0
ID_MKN	0.0	0.0
ID_MKO	0.0	0.0
ID_MKP	0.0	0.0
ID_MKQ	0.0	0.0
ID_MKR	0.0	0.0
ID_MKT	0.0	0.0
ID_MKU	0.0	0.0
ID_MKV	0.0	0.0
ID_MKX	0.0	0.0
ID_MLB	0.0	0.0
ID_MLC	0.0	0.0
ID_MLF	0.0	0.0
ID_MLH	0.0	0.0
ID_MLI	0.0	0.0
ID_MLJ	0.0	0.0
ID_MLK	0.0	0.0
ID_MLL	0.0	0.0
ID_MLN	0.0	0.0
ID_MLO	0.0	0.0
ID_MLR	0.0	0.0
ID_MLW	0.0	0.0
ID_MLX	0.0	0.0
ID_MLZ	0.0	0.0
ID_MMA	0.0	0.0
ID_MMB	0.0	0.0
ID_MMC	0.0	0.0
ID_MMD	0.0	0.0
ID_MMF	0.0	0.0
ID_MMG	0.0	0.0
ID_MMI	0.0	0.0
ID_MMJ	0.0	0.0
ID_MMK	0.0	0.0
ID_MML	0.0	0.0
ID_MMM	0.0	0.0
ID_MMO	0.0	0.0
ID_MMP	0.0	0.0
ID_MMQ	0.0	0.0
ID_MMR	0.0	0.0
ID_MMT	0.0	0.0
ID_MMU	0.0	0.0
ID_MMV	0.0	0.0
ID_MMW	0.0	0.0
ID_MMX	0.0	0.0
ID_MMZ	0.0	0.0
ID_MND	0.0	0.0
ID_MNE	0.0	0.0
ID_MNH	0.0	0.0
ID_MNJ	0.0	0.0
ID_MNL	0.0	0.0
ID_MNM	0.0	0.0
ID_MNN	0.0	0.0
ID_MNP	0.0	0.0
ID_MNQ	0.0	0.0
ID_MNT	0.0	0.0
ID_MNU	0.0	0.0
ID_MNY	0.0	0.0
ID_MOD	0.0	0.0
ID_MOI	0.0	0.0
ID_MOM	0.0	0.0
ID_MOO	0.0	0.0
ID_MOU	0.0	0.0
ID_MOW	0.0	0.0
ID_MOX	0.0	0.0
ID_MPA	0.0	0.0
ID_MPG	0.0	0.0
ID_MPI	0.0	0.0
ID_MPL	0.0	0.0
ID_MPN	0.0	0.0
ID_MPO	0.0	0.0
ID_MPP	0.0	0.0
ID_MPR	0.0	0.0
ID_MPV	0.0	0.0
ID_MPW	0.0	0.0
ID_MPX	0.0	0.0
ID_MPY	0.0	0.0
ID_MPZ	0.0	0.0
ID_MQA	0.0	0.0
ID_MQC	0.0	0.0
ID_MQE	0.0	0.0
ID_MQG	0.0	0.0
ID_MQH	0.0	0.0
ID_MQI	0.0	0.0
ID_MQK	0.0	0.0
ID_MQL	0.0	0.0
ID_MQM	0.0	0.0
ID_MQN	0.0	0.0
ID_MQO	0.0	0.0
ID_MQP	0.0	0.0
ID_MQQ	0.0	0.0
ID_MQR	0.0	0.0
ID_MQT	0.0	0.0
ID_MQU	0.0	0.0
ID_MQV	0.0	0.0
ID_MQW	0.0	0.0
ID_MQX	0.0	0.0
ID_MQZ	0.0	0.0
ID_MRB	0.0	0.0
ID_MRE	0.0	0.0
ID_MRK	0.0	0.0
ID_MRL	0.0	0.0
ID_MRM	0.0	0.0
ID_MRO	0.0	0.0
ID_MRP	0.0	0.0
ID_MRS	0.0	0.0
ID_MRU	0.0	0.0
ID_MRV	0.0	0.0
ID_MRX	0.0	0.0
ID_MRY	0.0	0.0
ID_MSB	0.0	0.0
ID_MSC	0.0	0.0
ID_MSD	0.0	0.0
ID_MSE	0.0	0.0
ID_MSF	0.0	0.0
ID_MSG	0.0	0.0
ID_MSH	0.0	0.0
ID_MSI	0.0	0.0
ID_MSK	0.0	0.0
ID_MSL	0.0	0.0
ID_MSM	0.0	0.0
ID_MSN	0.0	0.0
ID_MSP	0.0	0.0
ID_MSQ	0.0	0.0
ID_MSR	0.0	0.0
ID_MSS	0.0	0.0
ID_MSV	0.0	0.0
ID_MSW	0.0	0.0
ID_MSX	0.0	0.0
ID_MSZ	0.0	0.0
ID_MTA	0.0	0.0
ID_MTC	0.0	0.0
ID_MTD	0.0	0.0
ID_MTH	0.0	0.0
ID_MTI	0.0	0.0
ID_MTL	0.0	0.0
ID_MTM	0.0	0.0
ID_MTN	0.0	0.0
ID_MTR	0.0	0.0
ID_MTT	0.0	0.0
ID_MTU	0.0	0.0
ID_MTV	0.0	0.0
ID_MTW	0.0	0.0
ID_MTX	0.0	0.0
ID_MTY	0.0	0.0
ID_MUB	0.0	0.0
ID_MUC	0.0	0.0
ID_MUD	0.0	0.0
ID_MUE	0.0	0.0
ID_MUI	0.0	0.0
ID_MUJ	0.0	0.0
ID_MUK	0.0	0.0
ID_MUM	0.0	0.0
ID_MUO	0.0	0.0
ID_MUP	0.0	0.0
ID_MUQ	0.0	0.0
ID_MUT	0.0	0.0
ID_MUU	0.0	0.0
ID_MUV	0.0	0.0
ID_MUX	0.0	0.0
ID_MVD	0.0	0.0
ID_MVE	0.0	0.0
ID_MVG	0.0	0.0
ID_MVH	0.0	0.0
ID_MVI	0.0	0.0
ID_MVK	0.0	0.0
ID_MVL	0.0	0.0
ID_MVM	0.0	0.0
ID_MVO	0.0	0.0
ID_MVP	0.0	0.0
ID_MVQ	0.0	0.0
ID_MVR	0.0	0.0
ID_MVS	0.0	0.0
ID_MVT	0.0	0.0
ID_MVU	0.0	0.0
ID_MVV	0.0	0.0
ID_MVW	0.0	0.0
ID_MVX	0.0	0.0
ID_MVY	0.0	0.0
ID_MVZ	0.0	0.0
ID_MWA	0.0	0.0
ID_MWB	0.0	0.0
ID_MWC	0.0	0.0
ID_MWG	0.0	0.0
ID_MWH	0.0	0.0
ID_MWI	0.0	0.0
ID_MWL	0.0	0.0
ID_MWM	0.0	0.0
ID_MWN	0.0	0.0
ID_MWO	0.0	0.0
ID_MWQ	0.0	0.0
ID_MWS	0.0	0.0
ID_MWT	0.0	0.0
ID_MWU	0.0	0.0
ID_MWY	0.0	0.0
ID_MWZ	0.0	0.0
ID_MXA	0.0	0.0
ID_MXB	0.0	0.0
ID_MXC	0.0	0.0
ID_MXD	0.0	0.0
ID_MXF	0.0	0.0
ID_MXG	0.0	0.0
ID_MXH	0.0	0.0
ID_MXI	0.0	0.0
ID_MXL	0.0	0.0
ID_MXM	0.0	0.0
ID_MXN	0.0	0.0
ID_MXO	0.0	0.0
ID_MXQ	0.0	0.0
ID_MXR	0.0	0.0
ID_MXS	0.0	0.0
ID_MXV	0.0	0.0
ID_MXW	0.0	0.0
ID_MXY	0.0	0.0
ID_MXZ	0.0	0.0
ID_MYC	0.0	0.0
ID_MYF	0.0	0.0
ID_MYG	0.0	0.0
ID_MYJ	0.0	0.0
ID_MYL	0.0	0.0
ID_MYO	0.0	0.0
ID_MYS	0.0	0.0
ID_MYX	0.0	0.0
ID_MYZ	0.0	0.0
ID_MZA	0.0	0.0
ID_MZC	0.0	0.0
ID_MZD	0.0	0.0
ID_MZE	0.0	0.0
ID_MZG	0.0	0.0
ID_MZI	0.0	0.0
ID_MZJ	0.0	0.0
ID_MZL	0.0	0.0
ID_MZO	0.0	0.0
ID_MZQ	0.0	0.0
