article	unit_type	is_adct	confidence	pt	nhe
211	direct_sentence	False	1.0	§ 5o A educação básica pública atenderá prioritariamente ao ensino regular.	§ 4º Uniãuta, Istadu tá, Distritu Federau, asuí Município tá, ta su tayumuatiri umerama, asui taminhã rama yãmuraákí purãga.
211	direct_sentence	False	1.0	§ 6o A União, os Estados, o Distrito Federal e os Municípios exercerão ação redis- tributiva em relação a suas escolas.	§ 5º Yãũbeu sawá governu yaára usú umuyakũta ũbeu sawá resé waára iyaára waá.
211	direct_sentence	False	1.0	§ 7o O padrão mínimo de qualidade de que trata o § 1o deste artigo considerará as condições adequadas de oferta e terá como referência o Custo Aluno Qualidade (CAQ), pactuados em regime de colaboração na forma disposta em lei complementar, conforme o parágrafo único do art.	§ 6º União, Istado tá, Distritu Federau asui Município tá, te ta minhã ũbeusaára ruka tá yepéwasú payẽẽ ta supé.
211	direct_sentence	False	1.0	23 desta Constituição.	§ 7º ũbeu sáwa purãga waá ũbeu waá § 1º ũbeu sawá upé, tẽ ki umaã muíri rupí yãuyũbué saára uvaleri, mayêté ũbeu wayé umũdú sá upé 23 kuá Constituição upé.
213	direct_list	False	1.0	comprovem finalidade não lucrativa e apliquem seus excedentes financeiros em educação	aῖtá tẽ ki ta mukamé ki aῖtá ti ta muatiri dinheru ta supé aárama, maã ta riku
214	direct_list	False	1.0	erradicação do analfabetismo	Taminhã pa aárama panhẽ míra tá kuá ta leri asuí tampinima.
214	direct_list	False	1.0	universalização do atendimento escolar	ta umukiriari aárama siía yãũbeu saára ta ruka
214	direct_list	False	1.0	melhoria da qualidade do ensino	Ta minhã asui ta umbue aárama purãga mítaitá
214	direct_list	False	1.0	formação para o trabalho	ta umbue aárama míra tá, ta puderi aárama ta puraki
215	direct_list	False	1.0	defesa e valorização do patrimônio cultural brasileiro	Ta umuyakũta aárama purãga rikusá ta resé iké braziu upé
215	direct_list	False	1.0	produção, promoção e difusão de bens culturais	ta minhã arã, asuí ta mukamé aárama rikusá ta resé waára
215	direct_list	False	1.0	formação de pessoal qualificado para a gestão da cultura em suas múltiplas dimensões	umbue aárama purãga míra tá, ta puraki aárama rikusá ta resé waára
215	direct_list	False	1.0	democratização do acesso aos bens de cultura	mukamé aárama, asui ixari amú ta ukuá rikusá ta resé waára
216	direct_list	False	1.0	as formas de expressão	maupé asuí mayé yakuntari waá
216	direct_list	False	1.0	os modos de criar, fazer e viver	mayé yaãmukiriari, yaminhã asui yaiku sá
216	direct_list	False	1.0	as criações científicas, artísticas e tecnológicas	mamé kuxima waá míra kuera ta iuku, ipawá ta, iwítera ta, kaxuwera ta.
216	direct_list	False	1.0	as obras, objetos, documentos, edificações e demais espaços destinados às ma- nifestações artístico-culturais	ta pagari maã nungaára míra ta ũbáu waá
218	direct_sentence	False	1.0	Art.	Art.
218	direct_sentence	False	1.0	218.	218.
218	direct_sentence	False	1.0	O Estado promoverá e incentivará o desenvolvimento científico, a pesquisa, a capacitação científica e tecnológica e a inovação.	Istadu usú umuyã, upuraki kuásá resé waára, sikai sá resé waára, mayé ta minhã sã, asuì pisasu sawá resé waára.
218	direct_sentence	False	1.0	§ 1o A pesquisa científica básica e tecnológica receberá tratamento prioritário do Estado, tendo em vista o bem público e o progresso da ciência, tecnologia e inovação.	172                  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé        § 1º Sikai sá resé waára, mayé ta muyãsá, istadu tẽ ki umaã purãga ta resé.
218	direct_sentence	False	1.0	§ 2o A pesquisa tecnológica voltar-se-á preponderantemente para a solução dos pro- blemas brasileiros e para o desenvolvimento do sistema produtivo nacional e regional.	§ 2º Siskai sá ukuá mayêta ta minhã, aé tẽ ki usikai umuyã ũbawa aárama yãmaã ti wa purãga.
218	direct_sentence	False	1.0	§ 3o O Estado apoiará a formação de recursos humanos nas áreas de ciência, pesquisa, tecnologia e inovação, inclusive por meio do apoio às atividades de extensão tecnológica, e concederá aos que delas se ocupem meios e condições especiais de trabalho.	§ 3º Istadu usú umbue purãga míra tá, ta puraki aárama sika sá resé, mayê ta ta muyãsá, pisasu waá resé, asui umuyã ta puraki purãga suri irũu.
218	direct_sentence	False	1.0	§ 4o A lei apoiará e estimulará as empresas que invistam em pesquisa, criação de tecnologia adequada ao País, formação e aperfeiçoamento de seus recursos humanos e que pratiquem sistemas de remuneração que assegurem ao empregado, desvinculada do salário, participação nos ganhos econômicos resultantes da produtividade de seu trabalho.	§ 4º Ley usú apuyai asui empresa ta upuraki usiká sa waitá ta ukuá xinga maã resé waára, usú uapuyai yuíri ta sikari aárama takuá mayêta taminhã manungaára tá, asuí yuíri umbue purãga míraitá, upagari aárama ta muraákí purãga.
218	direct_sentence	False	1.0	§ 5o É facultado aos Estados e ao Distrito Federal vincular parcela de sua receita orça- mentária a entidades públicas de fomento ao ensino e à pesquisa científica e tecnológica.	§ 5º Upurãdú ki istadu tá, asui Distritu federau tameẽ dinheru awáitá ta supé upuraki waitá umbue sawá ta rupí, usika sawá ta ukuá maã pisasu ta resé waára,maupé u mayé ta minhã yãpisasu waitá.
218	direct_sentence	False	1.0	§ 6o O Estado, na execução das atividades previstas no caput, estimulará a articulação entre entes, tanto públicos quanto privados, nas diversas esferas de governo.	§ 6º Istadu tẽ ki usikai umuyã imuraákí yepéwasú empress a pubica ta irũu, mayêtê upuraki waitá ta pesua - empresa privada - payẽẽ governu ta upé.
218	direct_sentence	False	1.0	§ 7o O Estado promoverá e incentivará a atuação no exterior das instituições públicas de ciência, tecnologia e inovação, com vistas à execução das atividades previstas no caput.	§ 7º Istadu usú umũdú payẽẽ uka umbue sawá ta puraki waitá ta kuá sa irũu, mayêta ta muyãsá irũu, asui, ta puraki waá pisasu wa ta irũu, taminhã aárama muraákí purãga.
219	direct_sentence	False	1.0	Art.	Art.
219	direct_sentence	False	1.0	219.	219.
219	direct_sentence	False	1.0	O mercado interno integra o patrimônio nacional e será incentivado de modo a viabilizar o desenvolvimento cultural e socioeconômico, o bem-estar da população e a autonomia tecnológica do País, nos termos de lei federal.	Governu tẽ ki usikai umuyã purãga, mamé míra ta uikú aárama purãga, ta riku muraákí, mamé Braziu urikú asui ũbeu rama maῖta upuderi usú sendé kití.
219	direct_sentence	False	1.0	Parágrafo único.	ūbesáwa yepētu.
219	direct_sentence	False	1.0	O Estado estimulará a formação e o fortalecimento da inovação nas empresas, bem como nos demais entes, públicos ou privados, a constituição e a manu- tenção de parques e polos tecnológicos e de demais ambientes promotores da inovação, a atuação dos inventores independentes e a criação, absorção, difusão e transferência de tecnologia.	Istadu usús uapuayai empresa governu yaára waá, asui ti waá governu yaára ta yukiriari aárama purãga, ta usikari aárama ta puraki ta minhã aárama pisasú waitá, míra ta uikú aárama purãga.
220	direct_list	False	1.0	regular as diversões e espetáculos públicos, cabendo ao Poder Público informar sobre a natureza deles, as faixas etárias a que não se recomendem, locais e horários em que sua apresentação se mostre inadequada	Ta su ramé ta mukamé yumusaáraitá ta, Poder Público tẽ ki ũbeu maã ta ta
224	direct_sentence	False	1.0	Art.	Art.
224	direct_sentence	False	1.0	224.	224.
224	direct_sentence	False	1.0	Para os efeitos do disposto neste capítulo, o Congresso Nacional instituirá, como órgão auxiliar, o Conselho de Comunicação Social, na forma da lei.	Congresu usú uxari nhã Ũbeusara de Comnunicação usú aárama umuyakũta rádio asui telvisão ta resé.
224	direct_sentence	False	1.0	CAPÍTULO VI                                    Do Meio Ambiente	ŨBEUSARA VI                          MAMÉ YAIKU WAÁ RESÉ WAÁRA
225	direct_list	False	1.0	preservar e restaurar os processos ecológicos essenciais e prover o manejo eco- lógico das espécies e ecossistemas	mukaru aárama asui umupisasu aárama kaá, ií, iwí ta mamé yaiku waá asui
225	direct_list	False	1.0	preservar a diversidade e a integridade do patrimônio genético do País e fiscalizar as entidades dedicadas à pesquisa e manipulação de material genético	umukaáturu arma maã yané yaára waitá, asui usika umaã sã purãga té ta
225	direct_list	False	1.0	definir, em todas as unidades da Federação, espaços territoriais e seus compo- nentes a serem especialmente protegidos, sendo a alteração e a supressão permitidas somente através de lei, vedada qualquer utilização que comprometa a integridade dos atributos que justifiquem sua proteção	mairamé ta usú ta taminhã muraákí iwí, kaá upé, paáraná upé, tẽ ki ta sika
225	direct_list	False	1.0	exigir, na forma da lei, para instalação de obra ou atividade potencialmente causadora de significativa degradação do meio ambiente, estudo prévio de impacto ambiental, a que se dará publicidade	ta usikari aárama mayê waitá purãga umeẽ rama combstivel, aῖtá ta minhã
226	direct_sentence	False	1.0	Art.	Art.
226	direct_sentence	False	1.0	226.	226.
226	direct_sentence	False	1.0	A família, base da sociedade, tem especial proteção do Estado.	Anama, yãistadu tẽ ki istadu umukaáturu aῖtá purãga.
226	direct_sentence	False	1.0	§ 1o O casamento é civil e gratuita a celebração.	§ 1º Menda sawá aé ti governu upuderi ukubraí.
226	direct_sentence	False	1.0	§ 2o O casamento religioso tem efeito civil, nos termos da lei.	§ 2º Menda sawá tupauku aé yuíri civil, mayêté ũbeu waá umũdú sá upé.
226	direct_sentence	False	1.0	§ 3o Para efeito da proteção do Estado, é reconhecida a união estável entre o homem e a mulher como entidade familiar, devendo a lei facilitar sua conversão em casamento.	§ 3º Istadu upuderi aárama umaã ta resé, apigá sui kunhã ta puderi ta aiku yepéwasú, umũdú sá upuderi umuyã taa mendari papéra irũu.
226	direct_sentence	False	1.0	§ 4o Entende-se, também, como entidade familiar a comunidade formada por qual- quer dos pais e seus descendentes.	§ 4º yaseruka yuíri anama paya asui mayã ta, asui ta raira u rayera tá.
226	direct_sentence	False	1.0	§ 5o Os direitos e deveres referentes à sociedade conjugal são exercidos igualmente pelo homem e pela mulher.	§ 5º apiga asuí kunhã yepéwasú pawá ta kuá sawá, asui minhã sawá.
226	direct_sentence	False	1.0	§ 6o O casamento civil pode ser dissolvido pelo divórcio.	§ 6º Menda sawá papéra upé waá, upuderi upawá suíri papéra upé té yuíri.
226	direct_sentence	False	1.0	§ 7o Fundado nos princípios da dignidade da pessoa humana e da paternidade respon- sável, o planejamento familiar é livre decisão do casal, competindo ao Estado propiciar recursos educacionais e científicos para o exercício desse direito, vedada qualquer forma coercitiva por parte de instituições oficiais ou privadas.	§ 7º Taikú aárama purãga yãmenda saára tá, ta puderi taminhã, ta mãduai mayé ta iruku aárama purãga, Istadu urikúté usikari umimnhã asui umã purãga ta resé.
226	direct_sentence	False	1.0	§ 8o O Estado assegurará a assistência à família na pessoa de cada um dos que a integram, criando mecanismos para coibir a violência no âmbito de suas relações.	§ 8º istadu ti upuderi uxari yãanama tá taikú aárama purãga, ti aárama tá maáramũya aῖtá irũu te yuí.
227	direct_list	False	1.0	aplicação de percentual dos recursos públicos destinados à saúde na assistência materno-infantil	tẽ ki ta riku mayêté míra purãga urikú maã muraákí resé waára asui usú
227	direct_list	False	1.0	garantia de direitos previdenciários e trabalhistas	Yãtaina tá ti waitá ta riku ta paya, u taxari waitá kuera, guvernu tẽ ki
227	direct_list	False	1.0	garantia de acesso do trabalhador adolescente e jovem à escola	Papéra mamé tãbeu waá mayêta ta umã aárama yãkurumĩ wasú asuí kunhã
228	direct_sentence	False	1.0	Art.	Art.
228	direct_sentence	False	1.0	228.	228.
228	direct_sentence	False	1.0	São penalmente inimputáveis os menores de dezoito anos, sujeitos às normas da legislação especial.	Yãmíra ta ti waitá purãga rete ta mãduai sá, te 18 akayu iumu, taminhã rme´maãnũgára puxiera waá, tarikú umũdú sá ta resé waára té.
229	direct_sentence	False	1.0	Art.	Art.
229	direct_sentence	False	1.0	229.	229.
229	direct_sentence	False	1.0	Os pais têm o dever de assistir, criar e educar os filhos menores, e os filhos maiores têm o dever de ajudar e amparar os pais na velhice, carência ou enfermidade.	Paya ta, mayã tá, tarikúté ta muyakũta asui taãmukiriari ta raíra ta, ta rayera ta purãga, té kurumi wasú , te kunhã muku, asui aῖtá waã aῖtá waã kuri tarikúté ta maã , ta muyakũta purãga ta paya, ta mayã ta resé tuyu asui wairmi ramé aῖtá.
230	direct_sentence	False	1.0	Art.	Art.
230	direct_sentence	False	1.0	230.	230.
230	direct_sentence	False	1.0	A família, a sociedade e o Estado têm o dever de amparar as pessoas idosas, assegurando sua participação na comunidade, defendendo sua dignidade e bem-estar e garantindo-lhes o direito à vida.	Anama tá, míra ta, istadu tarikúté kuri ta maã, ta muyakũta purãga yãtuyu ta, waimĩ ta, taikú aárama purãga mamé ta uikú waá amú ta irũu, ti aárama miíra ta minhã minhã aῖtá.
230	direct_sentence	False	1.0	§ 1o Os programas de amparo aos idosos serão executados preferencialmente em seus lares.	§ 1º Manungaára ramé taminhã tuyu u waimĩ ta supé, tasú kuri taminhã ta ruka ta rupí.
230	direct_sentence	False	1.0	§ 2o Aos maiores de sessenta e cinco anos é garantida a gratuidade dos transportes coletivos urbanos.	§ 2º awáitá urikú waá 65 akayu ta puderi Tetãmatá ônubu upé yawéntu, ti presisu ta pagari.
230	direct_sentence	False	1.0	CAPÍTULO VIII                                     Dos Índios	ŨBEUSARA VIII                                ῖDIJINA-ITA RESÉ WAÁRA
232	direct_sentence	False	1.0	Art.	Art.
232	direct_sentence	False	1.0	232.	232.
232	direct_sentence	False	1.0	Os índios, suas comunidades e organizações são partes legítimas para ingres- sar em juízo em defesa de seus direitos e interesses, intervindo o Ministério Público em todos os atos do processo.	Indiu ta, mamé taikú waá, maupé asui mayé taminhã tayukuntari aárama , tayumuatiri aárama, aῖtá rupí yuíri ta puderi ta wiké Ministeriu payẽ awá yaára waá upé, tãbeu aárama ki aãmu míra itá, ta wiké ta uikú ta iwí ta upé, ta paáranã ta upé, u taminhã ta uikú puxiwera ta supé.
232	direct_sentence	False	1.0	128                                                    Constituição da República Federativa do Brasil                                      TÍTULO IX                         Das Disposições Constitucionais Gerais	“Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé        179                                      SESEWÁRA IX     MUATÍRI PAYẼẼ MANDUARI SÀ TÁ CONSTITUIÇÂO UPÉ
233	direct_sentence	False	1.0	Art.	Art.
233	direct_sentence	False	1.0	233.	233.
233	direct_sentence	False	1.0	(Revogado)	REVOGADO – Kuá umũdú sá kuera 233 usẽmuana
234	direct_sentence	False	1.0	Art.	Art.
234	direct_sentence	False	1.0	234.	234.
234	direct_sentence	False	1.0	É vedado à União, direta ou indiretamente, assumir, em decorrência da criação de Estado, encargos referentes a despesas com pessoal inativo e com encargos e amor- tizações da dívida interna ou externa da administração pública, inclusive da indireta.	Uniãuumukiari resé waára istadu ta, ti upuderi upagari míra da supé tiã waitá ta puraki, asui, upari udeverisá yãadmiistração pública umuyã waá.
235	direct_list	False	1.0	a Assembleia Legislativa será composta de dezessete Deputados se a população do Estado for inferior a seiscentos mil habitantes, e de vinte e quatro, se igual ou superior a esse número, até um milhão e quinhentos mil	Tribunau da Justisa urikú kuri 10 deseũbárgador tá.
235	direct_list	False	1.0	o Governo terá no máximo dez Secretarias	yepé saára deseũbágador tá yãgovernadu umuseruka aῖtá, ma usikari kuyé:
236	direct_sentence	False	1.0	Art.	Art.
236	direct_sentence	False	1.0	236.	236.
236	direct_sentence	False	1.0	Os serviços notariais e de registro são exercidos em caráter privado, por delegação do Poder Público.	Muraákí ta mamé ta mukamé asui ta ũbeu supi waá yepé maã nungaára, yãyepé muraákí privadu, Poder Público umuyã.
236	direct_sentence	False	1.0	§ 1o Lei regulará as atividades, disciplinará a responsabilidade civil e criminal dos notários, dos oficiais de registro e de seus prepostos, e definirá a fiscalização de seus atos pelo Poder Judiciário.	180                 “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé      § 1º Ley usú ũbeu, mayé oficiais de registro ta, ta su ta puraki , asui usú umuyakũta ta resé Judisiariu kirῖbásá irũu.
236	direct_sentence	False	1.0	Das Disposições Constitucionais Gerais                                               129     § 2o Lei federal estabelecerá normas gerais para fixação de emolumentos relativos aos atos praticados pelos serviços notariais e de registro.	§ 2º Ley federau usú ũbeu muíri rupí yãCartório ta tasú ta kubrai yãmuraákí ta rupí ta mimnhã waitá.
236	direct_sentence	False	1.0	§ 3o O ingresso na atividade notarial e de registro depende de concurso público de provas e títulos, não se permitindo que qualquer serventia fique vaga, sem abertura de concurso de provimento ou de remoção, por mais de seis meses.	§ 3º Repuraki aárama yãnheẽ muraákí upé, indé rerikuté reminhã concurso.
237	direct_sentence	False	1.0	Art.	Art.
237	direct_sentence	False	1.0	237.	237.
237	direct_sentence	False	1.0	A fiscalização e o controle sobre o comércio exterior, essenciais à defesa dos interesses fazendários nacionais, serão exercidos pelo Ministério da Fazenda.	Umuyakũta sá comercio resé aápekaátu suiwa waá, yãawá usú umaã yãMinisteriu da Fazenda.
238	direct_sentence	False	1.0	Art.	Art.
238	direct_sentence	False	1.0	238.	238.
238	direct_sentence	False	1.0	A lei ordenará a venda e revenda de combustíveis de petróleo, álcool carbu- rante e outros combustíveis derivados de matérias-primas renováveis, respeitados os princípios desta Constituição.	Ley usú ũbeu ta venderi aárama combustivel, acool, aãmu manungaára uri waitá masui uyumuyã wá combistivel, maã tẽ ki minhã mayé Constituição Federau ũbeu.
241	direct_sentence	False	1.0	Art.	Art.
241	direct_sentence	False	1.0	241.	241.
241	direct_sentence	False	1.0	A União, os Estados, o Distrito Federal e os Municípios disciplinarão por meio de lei os consórcios públicos e os convênios de cooperação entre os entes federa- dos, autorizando a gestão associada de serviços públicos, bem como a transferência total ou parcial de encargos, serviços, pessoal e bens essenciais à continuidade dos serviços transferidos.	União, Istadu tá, Distritu Federau asui Município tá, tãbeu yãley upé, maῖta yãconsursio ta, asui convênio tá tasú ta minhã muraákí, asui mayê ta umũdú aárama yãdinheru ta pagari aárama puraki sá ta.
241	direct_sentence	False	1.0	130                                                          Constituição da República Federativa do Brasil	“Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé           181
245	direct_sentence	False	1.0	Art.	Art.
245	direct_sentence	False	1.0	245.	245.
245	direct_sentence	False	1.0	A lei disporá sobre as hipóteses e condições em que o Poder Público dará assistência aos herdeiros e dependentes carentes de pessoas vitimadas por crime doloso, sem prejuízo da responsabilidade civil do autor do ilícito.	Ley umũdú yuíiri ki yãPoder Público, usú umuyakũta ta raíra u ta rayera, ta mena u ta rimiriku kuera ta, yãῖtá mirá ta uyuká waá ta putai sá rupí.
246	direct_sentence	False	1.0	Art.	Art.
246	direct_sentence	False	1.0	246.	246.
246	direct_sentence	False	1.0	É vedada a adoção de medida provisória na regulamentação de artigo da Constituição cuja redação tenha sido alterada por meio de emenda promulgada entre 1o de janeiro de 1995 até a promulgação desta emenda*, inclusive.	Ti ta puderi ta umuyã maã ũbeu waá, asui ta mutikrika amú ley rupí té kuá Constituição 1º de janeiro de 1995.
249	direct_sentence	False	1.0	Art.	Art.
249	direct_sentence	False	1.0	249.	249.
249	direct_sentence	False	1.0	Com o objetivo de assegurar recursos para o pagamento de proventos de aposentadoria e pensões concedidas aos respectivos servidores e seus dependentes, em adição aos recursos dos respectivos tesouros, a União, os Estados, o Distrito Federal e os Municípios poderão constituir fundos integrados pelos recursos provenientes de contribuições e por bens, direitos e ativos de qualquer natureza, mediante lei que disporá sobre a natureza e a administração desses fundos.	Yãdinheru ta pagari aárama apusentaduria, pensão tá, awáitá ta supé uikú wá ta irũu, yepéwasú União, Istadu ta , Distritu Federau asui Municipio ta, yãúri masui ta muatiri waá míra ta sui, maã, ley ũbeu kurí mayê ta miyã aárama.
166:v2	direct_list	False	1.0	transferência especial; ou	Tapagai mairamẽ tadeveri muraákí rupí.
212:v2	direct_list	False	1.0	a distribuição dos recursos e de responsabilidades entre o Distrito Federal, os Estados e seus Municípios é assegurada mediante a instituição, no âmbito de cada Estado e do Distrito Federal, de um Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb), de natureza contábil	Distritu Federau, istadu tá asuí Município tá tẽ ki ta pitasúka yãdinheru ta
212:v2	direct_list	False	1.0	a União complementará os recursos dos fundos a que se refere o inciso II do caput deste artigo	Uniãuumuturu su xinga yãdinheru umũdú waá istado ta supé, distritu
216:v2	direct_list	False	1.0	diversidade das expressões culturais	umeẽ asui umuyã aárama da puraki, ta mukamé aárama rikusá resé waára
216:v2	direct_list	False	1.0	universalização do acesso aos bens e serviços culturais	Muatiri sã muraákí tá rikusá resé waára, ta puraki aárama yepéwasú
216:v2	direct_list	False	1.0	fomento à produção, difusão e circulação de conhecimento e bens culturais	tapuraki aárama kuntari sá rupí, asuí minhã rupí yuíri
216:v2	direct_list	False	1.0	cooperação entre os entes federados, os agentes públicos e privados atuantes na área cultural	Ta puraki aárama mayé ta putari, mayé ta mãduai saára yuíri
216:v2	direct_list	False	1.0	integração e interação na execução das políticas, programas, projetos e ações desenvolvidas	ta yukuntari yãmuraákí resé waára, asui ta muyakũta aárama sesé.
216:v2	direct_list	False	1.0	complementaridade nos papéis dos agentes culturais	Yepé mũdusá rama sesé
216:v2	direct_list	False	1.0	transversalidade das políticas culturais	Yumuatiri sá mamé ta kuntari aárama rikusá resé
216:v2	direct_list	False	1.0	autonomia dos entes federados e das instituições da sociedade civil	yumuatiri sá ta
216:v2	direct_list	False	1.0	transparência e compartilhamento das informações	mãduai sá rikusá resé waára
216:v2	direct_list	False	1.0	democratização dos processos decisórios com participação e controle social	umeẽsá dinheru ta puraki aárama rikusá resé
216:v2	direct_list	False	1.0	descentralização articulada e pactuada da gestão, dos recursos e das ações	umpina sá mamé ukuntari rikusá resé
216:v2	direct_list	False	1.0	órgãos gestores da cultura	Mamé ta puraki aárama rikusá resé.
219:v2	direct_sentence	False	1.0	Art.	Art.
219:v2	direct_sentence	False	1.0	219-A.	219-A.
219:v2	direct_sentence	False	1.0	A União, os Estados, o Distrito Federal e os Municípios poderão firmar instrumentos de cooperação com órgãos e entidades públicos e com entidades privadas, inclusive para o compartilhamento de recursos humanos especializados e capacidade instalada, para a execução de projetos de pesquisa, de desenvolvimento científico e tec- nológico e de inovação, mediante contrapartida financeira ou não financeira assumida pelo ente beneficiário, na forma da lei.	União, Istadu ta, Distritu Federau, asui Município tá, puderi ta yukuntari asui ta ũpinῖma papéra upé mayêta taminhã ta puraki aárama ẽtidadi public asui privado ta irũu, ta sikari aárama ta ukuá manungaára ta resé waára, mayêta ta minhã yãmuraákí, mayêta ta su ta umpisasu u umpurãga yãmã tá.
103:v2	direct_sentence	False	1.0	Art.	Art.
103:v2	direct_sentence	False	1.0	103-A.	103-A.
103:v2	direct_sentence	False	1.0	O Supremo Tribunal Federal poderá, de ofício ou por provocação, me- diante decisão de dois terços dos seus membros, após reiteradas decisões sobre matéria constitucional, aprovar súmula que, a partir de sua publicação na imprensa oficial, terá efeito vinculante em relação aos demais órgãos do Poder Judiciário e à administração pública direta e indireta, nas esferas federal, estadual e municipal, bem como proceder à sua revisão ou cancelamento, na forma estabelecida em lei.	Turusú piri waá Tribunáu Federáu upuderi kurí, maresê kuá i murakí, ou yãsé yepémiíra uputari kuáyé, ma ayũte aáramẽ muíri mukũi mẽbru-ita musapíri suí upurawáka umuyã kuáyé, upuderi kurí uyeẽ eré yepé súmula supé, asuí aáramẽ ĩprẽsa ufisiáu upublikari kuá súmula, aé upitá kurí mayé mũdusawá yawé, panhẽ urgãu-ita supé Kirĩbasawá Judisiáriu suí, asuí kuá adiministrasãu miírasá-yaára supé, federáu- waára, istadu-waára asuí munisípiwaára, asuí upuderi yuíri umaã katú kuá súmula asuí upuderi umunkanhẽmu kuá súmula yuíri, mayé unheẽ tekú yawé.
103:v2	direct_sentence	False	1.0	§ 1o A súmula terá por objetivo a validade, a interpretação e a eficácia de normas determinadas, acerca das quais haja controvérsia atual entre órgãos judiciários ou en- tre esses e a administração pública que acarrete grave insegurança jurídica e relevante multiplicação de processos sobre questão idêntica.	§ 1º Kuá papera uputari umusepíwaára, asuí umusẽdú, asuí umukatú kuá nurma- ita, aáramẽ aikué kũtruversia kuiriwaára kuá ũrgau-ita pitérupí, ou kuá urgãu-ita adiministrasãu miírasá-yaára suí, maresê kuá nurma-ita umupuxí kuá pitasúkasawá jurídika supé, asuí yãsé upuderi kurí umusiía prusesu-ita kuá yũbeusawá reséwaára.
103:v2	direct_sentence	False	1.0	§ 2o Sem prejuízo do que vier a ser estabelecido em lei, a aprovação, revisão ou cancelamento de súmula poderá ser provocada por aqueles que podem propor a ação direta de inconstitucionalidade.	§ 2º Awá upuderi umũgetá asãu direta ĩkũstitusiunalidadi suí, aé upuderi uyuruéu umaã arã katú kuá súmula ou umukanhẽmu arã kuá súmula, ma nhũtu aáramẽ ũba umupuxí maã-ita supé uikúwa kuá tekú testu upé.
103:v2	direct_sentence	False	1.0	§ 3o Do ato administrativo ou decisão judicial que contrariar a súmula aplicável ou que indevidamente a aplicar, caberá reclamação ao Supremo Tribunal Federal que, julgando-a procedente, anulará o ato administrativo ou cassará a decisão judicial re- clamada, e determinará que outra seja proferida com ou sem a aplicação da súmula, conforme o caso.	§ 3º Aáramẽ aikué yepé atu adiministrativu ou purawákasawá judisiáu unheẽwa amũrupí kuá súmula suí, ou uyawí aáramẽ uusai kuá súmula, upuderi kurí uyeẽ Turusú piri waá Tribunáu Federáu supé, asuí aé ujulgari ramẽ yũbeusawá mayé katú yawé, aé kurí umukanhẽmu kuá atu adiministrativu, ou aé upuderi ukaãmũú kuá purawákasawá judisiáu, asuí aé umũdú kurí umuyã amũ atu adiministrativu, mayé yupurãi yawé.
29:v2	direct_list	False	1.0	7% (sete por cento) para Municípios com população de até 100.000 (cem mil) habitantes	7% (pu mukũi pur ssentu) tetãma-ita supé mamẽ aikuéwa 100.000 (sem miu)
29:v2	direct_list	False	1.0	6% (seis por cento) para Municípios com população entre 100.000 (cem mil) e 300.000 (trezentos mil) habitantes	3,5% (musapiri asui yepé pu pursẽtu) tasúpé kuá tetãma-itá urikúwa
29:v2	direct_list	False	1.0	5% (cinco por cento) para Municípios com população entre 300.001 (trezentos mil e um) e 500.000 (quinhentos mil) habitantes	umusasá ramẽ sikuyaára siíkasá upé mayê uikú artigo upé
29:v2	direct_list	False	1.0	4,5% (quatro inteiros e cinco décimos por cento) para Municípios com população entre 500.001 (quinhentos mil e um) e 3.000.000 (três milhões) de habitantes	tiramẽ umusasá sikuyaára aára 20 muiri yasi; u
29:v2	direct_list	False	1.0	4% (quatro por cento) para Municípios com população entre 3.000.001 (três milhões e um) e 8.000.000 (oito milhões) de habitantes	umund ramẽ kuáira retana mayê uyaiwa papéra upé
163:v2	direct_sentence	False	1.0	Art.	Art.
163:v2	direct_sentence	False	1.0	163-A.	163-A.
163:v2	direct_sentence	False	1.0	A União, os Estados, o Distrito Federal e os Municípios disponibilizarão suas informações e dados contábeis, orçamentários e fiscais, conforme periodicidade, formato e sistema estabelecidos pelo órgão central de contabilidade da União, de forma a garantir a rastreabilidade, a comparabilidade e a publicidade dos dados coletados, os quais deverão ser divulgados em meio eletrônico de amplo acesso público.	Uniãu, istadu íta, Distritu Federau asuí tẽdawá-íta tamũkamẽ payẽ maã ta reséwaára asui ta diñeru reséwaára mayê uyumuyãrãsá, mayêsá asui uyumukamẽrupiáára uyari wa iniãũ upaparisá upé, uxariarã uyukuáwá aé payẽawá supé, taãmukamẽarã eletruniko rupí payẽ awá uaãrã.
103:v3	direct_list	False	1.0	o Presidente do Supremo Tribunal Federal	yepé deseũbárgador Tribunau Justisa, mukameẽ Turusú piri waá Tribunau
103:v3	direct_list	False	1.0	um Ministro do Superior Tribunal de Justiça, indicado pelo respectivo tribunal	yepé juís istadual, mukameẽ Turusú piri waá Tribunau Federau upé
103:v3	direct_list	False	1.0	um Ministro do Tribunal Superior do Trabalho, indicado pelo respectivo tribunal	yepé juís Tribunau Rejiunau Federau, mukameẽ Turusúpíri-waitá Tiribunáu
